"b0","b1","SSR"
-0.95,-0.99,4.56369767409716
-0.94,-0.99,4.5574401242273
-0.93,-0.99,4.55121712521514
-0.92,-0.99,4.54502969905163
-0.91,-0.99,4.53887887246397
-0.9,-0.99,4.53276567671833
-0.89,-0.99,4.526691147419
-0.88,-0.99,4.52065632430373
-0.87,-0.99,4.51466225103559
-0.86,-0.99,4.50870997499119
-0.85,-0.99,4.5028005470455
-0.84,-0.99,4.49693502135319
-0.83,-0.99,4.49111445512663
-0.82,-0.99,4.48533990841063
-0.81,-0.99,4.479612443854
-0.8,-0.99,4.47393312647785
-0.79,-0.99,4.46830302344102
-0.78,-0.99,4.46272320380238
-0.77,-0.99,4.45719473828034
-0.76,-0.99,4.45171869900953
-0.75,-0.99,4.44629615929475
-0.74,-0.99,4.44092819336234
-0.73,-0.99,4.43561587610905
-0.72,-0.99,4.43036028284837
-0.71,-0.99,4.42516248905472
-0.7,-0.99,4.42002357010526
-0.69,-0.99,4.4149446010197
-0.68,-0.99,4.40992665619803
-0.67,-0.99,4.40497080915642
-0.66,-0.99,4.40007813226129
-0.65,-0.99,4.39524969646176
-0.64,-0.99,4.3904865710205
-0.63,-0.99,4.38578982324323
-0.62,-0.99,4.38116051820682
-0.61,-0.99,4.3765997184863
-0.6,-0.99,4.37210848388074
-0.59,-0.99,4.36768787113821
-0.58,-0.99,4.36333893368001
-0.57,-0.99,4.35906272132412
-0.56,-0.99,4.35486028000817
-0.55,-0.99,4.350732651512
-0.54,-0.99,4.34668087317995
-0.53,-0.99,4.34270597764295
-0.52,-0.99,4.3388089925407
-0.51,-0.99,4.33499094024388
-0.5,-0.99,4.33125283757676
-0.49,-0.99,4.32759569554006
-0.48,-0.99,4.32402051903452
-0.47,-0.99,4.32052830658503
-0.46,-0.99,4.31712005006567
-0.45,-0.99,4.31379673442565
-0.44,-0.99,4.31055933741645
-0.43,-0.99,4.30740882932012
-0.42,-0.99,4.30434617267903
-0.41,-0.99,4.3013723220271
-0.4,-0.99,4.29848822362275
-0.39,-0.99,4.2956948151836
-0.38,-0.99,4.29299302562323
-0.37,-0.99,4.29038377478986
-0.36,-0.99,4.28786797320739
-0.35,-0.99,4.28544652181876
-0.34,-0.99,4.28312031173175
-0.33,-0.99,4.28089022396754
-0.32,-0.99,4.27875712921186
-0.31,-0.99,4.27672188756919
-0.3,-0.99,4.27478534831989
-0.29,-0.99,4.27294834968053
-0.28,-0.99,4.27121171856746
-0.27,-0.99,4.26957627036383
-0.26,-0.99,4.26804280869011
-0.25,-0.99,4.26661212517828
-0.24,-0.99,4.26528499924976
-0.23,-0.99,4.26406219789725
-0.22,-0.99,4.26294447547055
-0.21,-0.99,4.26193257346655
-0.2,-0.99,4.26102722032335
-0.19,-0.99,4.2602291312188
-0.18,-0.99,4.25953900787342
-0.17,-0.99,4.25895753835787
-0.16,-0.99,4.25848539690507
-0.15,-0.99,4.25812324372703
-0.14,-0.99,4.25787172483655
-0.13,-0.99,4.25773147187377
-0.12,-0.99,4.25770310193778
-0.11,-0.99,4.25778721742329
-0.1,-0.99,4.2579844058625
-0.09,-0.99,4.25829523977215
-0.08,-0.99,4.25872027650598
-0.07,-0.99,4.25926005811254
-0.0599999999999999,-0.99,4.25991511119842
-0.0499999999999999,-0.99,4.26068594679711
-0.04,-0.99,4.26157306024331
-0.03,-0.99,4.26257693105305
-0.02,-0.99,4.26369802280933
-0.01,-0.99,4.26493678305366
0,-0.99,4.26629364318334
0.01,-0.99,4.26776901835451
0.02,-0.99,4.26936330739125
0.03,-0.99,4.27107689270042
0.04,-0.99,4.27291014019258
0.05,-0.99,4.27486339920883
0.0600000000000001,-0.99,4.27693700245365
0.0700000000000001,-0.99,4.27913126593384
0.0800000000000001,-0.99,4.28144648890344
0.0900000000000001,-0.99,4.28388295381476
0.1,-0.99,4.28644092627545
0.11,-0.99,4.2891206550117
0.12,-0.99,4.29192237183752
0.13,-0.99,4.29484629163013
0.14,-0.99,4.29789261231142
0.15,-0.99,4.3010615148355
0.16,-0.99,4.30435316318241
0.17,-0.99,4.30776770435781
0.18,-0.99,4.31130526839876
0.19,-0.99,4.31496596838565
0.2,-0.99,4.31874990045996
0.21,-0.99,4.32265714384822
0.22,-0.99,4.32668776089183
0.23,-0.99,4.33084179708287
0.24,-0.99,4.33511928110584
0.25,-0.99,4.33952022488529
0.26,-0.99,4.34404462363926
0.27,-0.99,4.34869245593862
0.28,-0.99,4.35346368377205
0.29,-0.99,4.35835825261691
0.3,-0.99,4.36337609151565
0.31,-0.99,4.36851711315794
0.32,-0.99,4.37378121396835
0.33,-0.99,4.3791682741996
0.34,-0.99,4.38467815803119
0.35,-0.99,4.39031071367361
0.36,-0.99,4.39606577347772
0.37,-0.99,4.4019431540496
0.38,-0.99,4.40794265637054
0.39,-0.99,4.4140640659222
0.4,-0.99,4.42030715281696
0.41,-0.99,4.42667167193324
0.42,-0.99,4.43315736305575
0.43,-0.99,4.43976395102079
0.44,-0.99,4.44649114586619
0.45,-0.99,4.45333864298617
0.46,-0.99,4.46030612329076
0.47,-0.99,4.46739325336988
0.48,-0.99,4.47459968566193
0.49,-0.99,4.48192505862684
0.5,-0.99,4.48936899692346
0.51,-0.99,4.49693111159127
0.52,-0.99,4.50461100023624
0.53,-0.99,4.51240824722089
