"b0","b1","SSR"
-9.6,-1.12,3580.09480827395
-9.5,-1.12,3526.88170443341
-9.4,-1.12,3474.06860059286
-9.3,-1.12,3421.65549675232
-9.2,-1.12,3369.64239291178
-9.1,-1.12,3318.02928907124
-9,-1.12,3266.8161852307
-8.9,-1.12,3216.00308139016
-8.8,-1.12,3165.58997754962
-8.7,-1.12,3115.57687370908
-8.6,-1.12,3065.96376986854
-8.5,-1.12,3016.750666028
-8.4,-1.12,2967.93756218746
-8.3,-1.12,2919.52445834692
-8.2,-1.12,2871.51135450638
-8.1,-1.12,2823.89825066583
-8,-1.12,2776.68514682529
-7.9,-1.12,2729.87204298475
-7.8,-1.12,2683.45893914421
-7.7,-1.12,2637.44583530367
-7.6,-1.12,2591.83273146313
-7.5,-1.12,2546.61962762259
-7.4,-1.12,2501.80652378205
-7.3,-1.12,2457.39341994151
-7.2,-1.12,2413.38031610097
-7.1,-1.12,2369.76721226043
-7,-1.12,2326.55410841989
-6.9,-1.12,2283.74100457934
-6.8,-1.12,2241.3279007388
-6.7,-1.12,2199.31479689826
-6.6,-1.12,2157.70169305772
-6.5,-1.12,2116.48858921718
-6.4,-1.12,2075.67548537664
-6.3,-1.12,2035.2623815361
-6.2,-1.12,1995.24927769556
-6.1,-1.12,1955.63617385502
-6,-1.12,1916.42307001448
-5.9,-1.12,1877.60996617394
-5.8,-1.12,1839.1968623334
-5.7,-1.12,1801.18375849286
-5.6,-1.12,1763.57065465231
-5.5,-1.12,1726.35755081177
-5.4,-1.12,1689.54444697123
-5.3,-1.12,1653.13134313069
-5.2,-1.12,1617.11823929015
-5.1,-1.12,1581.50513544961
-5,-1.12,1546.29203160907
-4.9,-1.12,1511.47892776853
-4.8,-1.12,1477.06582392799
-4.7,-1.12,1443.05272008745
-4.6,-1.12,1409.43961624691
-4.5,-1.12,1376.22651240637
-4.4,-1.12,1343.41340856583
-4.3,-1.12,1311.00030472528
-4.2,-1.12,1278.98720088474
-4.1,-1.12,1247.3740970442
-4,-1.12,1216.16099320366
-3.9,-1.12,1185.34788936312
-3.8,-1.12,1154.93478552258
-3.7,-1.12,1124.92168168204
-3.6,-1.12,1095.3085778415
-3.5,-1.12,1066.09547400096
-3.4,-1.12,1037.28237016042
-3.3,-1.12,1008.86926631988
-3.2,-1.12,980.856162479336
-3.1,-1.12,953.243058638795
-3,-1.12,926.029954798254
-2.9,-1.12,899.216850957714
-2.8,-1.12,872.803747117173
-2.7,-1.12,846.790643276632
-2.6,-1.12,821.177539436091
-2.5,-1.12,795.964435595551
-2.4,-1.12,771.15133175501
-2.3,-1.12,746.738227914469
-2.2,-1.12,722.725124073928
-2.1,-1.12,699.112020233387
-2,-1.12,675.898916392847
-1.9,-1.12,653.085812552306
-1.8,-1.12,630.672708711765
-1.7,-1.12,608.659604871224
-1.6,-1.12,587.046501030684
-1.5,-1.12,565.833397190143
-1.4,-1.12,545.020293349602
-1.3,-1.12,524.607189509061
-1.2,-1.12,504.59408566852
-1.1,-1.12,484.98098182798
-1,-1.12,465.767877987439
-0.9,-1.12,446.954774146898
-0.799999999999999,-1.12,428.541670306357
-0.699999999999999,-1.12,410.528566465816
-0.6,-1.12,392.915462625276
-0.5,-1.12,375.702358784735
-0.399999999999999,-1.12,358.889254944194
-0.299999999999999,-1.12,342.476151103653
-0.199999999999999,-1.12,326.463047263113
-0.0999999999999996,-1.12,310.849943422572
0,-1.12,295.636839582031
0.100000000000001,-1.12,280.82373574149
0.200000000000001,-1.12,266.410631900949
0.300000000000001,-1.12,252.397528060409
0.4,-1.12,238.784424219868
0.5,-1.12,225.571320379327
0.600000000000001,-1.12,212.758216538786
0.700000000000001,-1.12,200.345112698246
0.800000000000001,-1.12,188.332008857705
0.9,-1.12,176.718905017164
1,-1.12,165.505801176623
1.1,-1.12,154.692697336082
1.2,-1.12,144.279593495542
1.3,-1.12,134.266489655001
1.4,-1.12,124.65338581446
1.5,-1.12,115.440281973919
1.6,-1.12,106.627178133379
1.7,-1.12,98.2140742928378
1.8,-1.12,90.2009704522971
1.9,-1.12,82.5878666117563
2,-1.12,75.3747627712156
2.1,-1.12,68.5616589306747
2.2,-1.12,62.1485550901339
2.3,-1.12,56.1354512495932
2.4,-1.12,50.5223474090524
2.5,-1.12,45.3092435685117
2.6,-1.12,40.4961397279708
2.7,-1.12,36.0830358874301
2.8,-1.12,32.0699320468893
2.9,-1.12,28.4568282063485
3,-1.12,25.2437243658078
3.1,-1.12,22.430620525267
3.2,-1.12,20.0175166847262
3.3,-1.12,18.0044128441854
3.4,-1.12,16.3913090036447
3.5,-1.12,15.1782051631039
3.6,-1.12,14.3651013225631
3.7,-1.12,13.9519974820223
3.8,-1.12,13.9388936414815
3.9,-1.12,14.3257898009408
4,-1.12,15.1126859604
4.1,-1.12,16.2995821198592
4.2,-1.12,17.8864782793184
4.3,-1.12,19.8733744387777
4.4,-1.12,22.2602705982369
4.5,-1.12,25.0471667576961
4.6,-1.12,28.2340629171554
4.7,-1.12,31.8209590766146
4.8,-1.12,35.8078552360738
4.9,-1.12,40.194751395533
5,-1.12,44.9816475549922
5.1,-1.12,50.1685437144515
5.2,-1.12,55.7554398739107
5.3,-1.12,61.7423360333699
5.4,-1.12,68.1292321928291
5.5,-1.12,74.9161283522883
5.6,-1.12,82.1030245117476
5.7,-1.12,89.6899206712068
5.8,-1.12,97.676816830666
5.9,-1.12,106.063712990125
6,-1.12,114.850609149584
6.1,-1.12,124.037505309044
6.2,-1.12,133.624401468503
6.3,-1.12,143.611297627962
6.4,-1.12,153.998193787422
6.5,-1.12,164.785089946881
6.6,-1.12,175.97198610634
6.7,-1.12,187.558882265799
6.8,-1.12,199.545778425258
6.9,-1.12,211.932674584718
7,-1.12,224.719570744177
7.1,-1.12,237.906466903636
7.2,-1.12,251.493363063095
7.3,-1.12,265.480259222554
7.4,-1.12,279.867155382014
7.5,-1.12,294.654051541473
7.6,-1.12,309.840947700932
7.7,-1.12,325.427843860391
7.8,-1.12,341.414740019851
7.9,-1.12,357.80163617931
8,-1.12,374.588532338769
8.1,-1.12,391.775428498228
8.2,-1.12,409.362324657687
8.3,-1.12,427.349220817147
8.4,-1.12,445.736116976606
8.5,-1.12,464.523013136065
8.6,-1.12,483.709909295524
8.7,-1.12,503.296805454983
8.8,-1.12,523.283701614443
8.9,-1.12,543.670597773902
9,-1.12,564.457493933361
9.1,-1.12,585.644390092821
9.2,-1.12,607.23128625228
9.3,-1.12,629.218182411739
9.4,-1.12,651.605078571198
9.5,-1.12,674.391974730657
9.6,-1.12,697.578870890117
9.7,-1.12,721.165767049576
9.8,-1.12,745.152663209035
9.9,-1.12,769.539559368495
10,-1.12,794.326455527953
-10,-1.11,3773.1100737277
-9.9,-1.11,3718.47063805209
-9.8,-1.11,3664.23120237647
-9.7,-1.11,3610.39176670085
-9.6,-1.11,3556.95233102524
-9.5,-1.11,3503.91289534962
-9.4,-1.11,3451.27345967401
-9.3,-1.11,3399.03402399839
-9.2,-1.11,3347.19458832277
-9.1,-1.11,3295.75515264716
-9,-1.11,3244.71571697154
-8.9,-1.11,3194.07628129592
-8.8,-1.11,3143.83684562031
-8.7,-1.11,3093.99740994469
-8.6,-1.11,3044.55797426908
-8.5,-1.11,2995.51853859346
-8.4,-1.11,2946.87910291784
-8.3,-1.11,2898.63966724223
-8.2,-1.11,2850.80023156661
-8.1,-1.11,2803.36079589099
-8,-1.11,2756.32136021538
-7.9,-1.11,2709.68192453976
-7.8,-1.11,2663.44248886415
-7.7,-1.11,2617.60305318853
-7.6,-1.11,2572.16361751291
-7.5,-1.11,2527.1241818373
-7.4,-1.11,2482.48474616168
-7.3,-1.11,2438.24531048606
-7.2,-1.11,2394.40587481045
-7.1,-1.11,2350.96643913483
-7,-1.11,2307.92700345921
-6.9,-1.11,2265.2875677836
-6.8,-1.11,2223.04813210798
-6.7,-1.11,2181.20869643237
-6.6,-1.11,2139.76926075675
-6.5,-1.11,2098.72982508113
-6.4,-1.11,2058.09038940552
-6.3,-1.11,2017.8509537299
-6.2,-1.11,1978.01151805428
-6.1,-1.11,1938.57208237867
-6,-1.11,1899.53264670305
-5.9,-1.11,1860.89321102743
-5.8,-1.11,1822.65377535182
-5.7,-1.11,1784.8143396762
-5.6,-1.11,1747.37490400059
-5.5,-1.11,1710.33546832497
-5.4,-1.11,1673.69603264935
-5.3,-1.11,1637.45659697374
-5.2,-1.11,1601.61716129812
-5.1,-1.11,1566.1777256225
-5,-1.11,1531.13828994689
-4.9,-1.11,1496.49885427127
-4.8,-1.11,1462.25941859566
-4.7,-1.11,1428.41998292004
-4.6,-1.11,1394.98054724442
-4.5,-1.11,1361.94111156881
-4.4,-1.11,1329.30167589319
-4.3,-1.11,1297.06224021757
-4.2,-1.11,1265.22280454196
-4.1,-1.11,1233.78336886634
-4,-1.11,1202.74393319073
-3.9,-1.11,1172.10449751511
-3.8,-1.11,1141.86506183949
-3.7,-1.11,1112.02562616388
-3.6,-1.11,1082.58619048826
-3.5,-1.11,1053.54675481264
-3.4,-1.11,1024.90731913703
-3.3,-1.11,996.667883461411
-3.2,-1.11,968.828447785795
-3.1,-1.11,941.389012110178
-3,-1.11,914.349576434562
-2.9,-1.11,887.710140758946
-2.8,-1.11,861.47070508333
-2.7,-1.11,835.631269407713
-2.6,-1.11,810.191833732097
-2.5,-1.11,785.152398056481
-2.4,-1.11,760.512962380864
-2.3,-1.11,736.273526705248
-2.2,-1.11,712.434091029632
-2.1,-1.11,688.994655354016
-2,-1.11,665.955219678399
-1.9,-1.11,643.315784002783
-1.8,-1.11,621.076348327166
-1.7,-1.11,599.23691265155
-1.6,-1.11,577.797476975934
-1.5,-1.11,556.758041300318
-1.4,-1.11,536.118605624702
-1.3,-1.11,515.879169949085
-1.2,-1.11,496.039734273469
-1.1,-1.11,476.600298597852
-1,-1.11,457.560862922236
-0.9,-1.11,438.92142724662
-0.799999999999999,-1.11,420.681991571003
-0.699999999999999,-1.11,402.842555895387
-0.6,-1.11,385.403120219771
-0.5,-1.11,368.363684544155
-0.399999999999999,-1.11,351.724248868538
-0.299999999999999,-1.11,335.484813192922
-0.199999999999999,-1.11,319.645377517306
-0.0999999999999996,-1.11,304.205941841689
0,-1.11,289.166506166073
0.100000000000001,-1.11,274.527070490457
0.200000000000001,-1.11,260.28763481484
0.300000000000001,-1.11,246.448199139224
0.4,-1.11,233.008763463608
0.5,-1.11,219.969327787992
0.600000000000001,-1.11,207.329892112375
0.700000000000001,-1.11,195.090456436759
0.800000000000001,-1.11,183.251020761143
0.9,-1.11,171.811585085526
1,-1.11,160.77214940991
1.1,-1.11,150.132713734294
1.2,-1.11,139.893278058677
1.3,-1.11,130.053842383061
1.4,-1.11,120.614406707445
1.5,-1.11,111.574971031829
1.6,-1.11,102.935535356212
1.7,-1.11,94.696099680596
1.8,-1.11,86.8566640049797
1.9,-1.11,79.4172283293634
2,-1.11,72.3777926537472
2.1,-1.11,65.7383569781308
2.2,-1.11,59.4989213025145
2.3,-1.11,53.6594856268982
2.4,-1.11,48.2200499512819
2.5,-1.11,43.1806142756656
2.6,-1.11,38.5411786000493
2.7,-1.11,34.301742924433
2.8,-1.11,30.4623072488167
2.9,-1.11,27.0228715732004
3,-1.11,23.9834358975841
3.1,-1.11,21.3440002219678
3.2,-1.11,19.1045645463515
3.3,-1.11,17.2651288707352
3.4,-1.11,15.8256931951189
3.5,-1.11,14.7862575195026
3.6,-1.11,14.1468218438863
3.7,-1.11,13.90738616827
3.8,-1.11,14.0679504926537
3.9,-1.11,14.6285148170374
4,-1.11,15.5890791414211
4.1,-1.11,16.9496434658048
4.2,-1.11,18.7102077901885
4.3,-1.11,20.8707721145722
4.4,-1.11,23.4313364389559
4.5,-1.11,26.3919007633396
4.6,-1.11,29.7524650877233
4.7,-1.11,33.513029412107
4.8,-1.11,37.6735937364907
4.9,-1.11,42.2341580608744
5,-1.11,47.1947223852581
5.1,-1.11,52.5552867096418
5.2,-1.11,58.3158510340255
5.3,-1.11,64.4764153584092
5.4,-1.11,71.0369796827929
5.5,-1.11,77.9975440071765
5.6,-1.11,85.3581083315603
5.7,-1.11,93.118672655944
5.8,-1.11,101.279236980328
5.9,-1.11,109.839801304711
6,-1.11,118.800365629095
6.1,-1.11,128.160929953479
6.2,-1.11,137.921494277862
6.3,-1.11,148.082058602246
6.4,-1.11,158.64262292663
6.5,-1.11,169.603187251014
6.6,-1.11,180.963751575397
6.7,-1.11,192.724315899781
6.8,-1.11,204.884880224165
6.9,-1.11,217.445444548549
7,-1.11,230.406008872932
7.1,-1.11,243.766573197316
7.2,-1.11,257.527137521699
7.3,-1.11,271.687701846083
7.4,-1.11,286.248266170467
7.5,-1.11,301.20883049485
7.6,-1.11,316.569394819234
7.7,-1.11,332.329959143618
7.8,-1.11,348.490523468002
7.9,-1.11,365.051087792386
8,-1.11,382.011652116769
8.1,-1.11,399.372216441153
8.2,-1.11,417.132780765536
8.3,-1.11,435.29334508992
8.4,-1.11,453.853909414304
8.5,-1.11,472.814473738687
8.6,-1.11,492.175038063071
8.7,-1.11,511.935602387455
8.8,-1.11,532.096166711839
8.9,-1.11,552.656731036223
9,-1.11,573.617295360606
9.1,-1.11,594.97785968499
9.2,-1.11,616.738424009374
9.3,-1.11,638.898988333757
9.4,-1.11,661.459552658141
9.5,-1.11,684.420116982524
9.6,-1.11,707.780681306908
9.7,-1.11,731.541245631293
9.8,-1.11,755.701809955676
9.9,-1.11,780.26237428006
10,-1.11,805.222938604443
-10,-1.1,3749.34890700063
-9.9,-1.1,3694.88313948994
-9.8,-1.1,3640.81737197925
-9.7,-1.1,3587.15160446855
-9.6,-1.1,3533.88583695786
-9.5,-1.1,3481.02006944717
-9.4,-1.1,3428.55430193648
-9.3,-1.1,3376.48853442579
-9.2,-1.1,3324.82276691509
-9.1,-1.1,3273.5569994044
-9,-1.1,3222.69123189371
-8.9,-1.1,3172.22546438302
-8.8,-1.1,3122.15969687233
-8.7,-1.1,3072.49392936164
-8.6,-1.1,3023.22816185094
-8.5,-1.1,2974.36239434025
-8.4,-1.1,2925.89662682956
-8.3,-1.1,2877.83085931887
-8.2,-1.1,2830.16509180818
-8.1,-1.1,2782.89932429748
-8,-1.1,2736.03355678679
-7.9,-1.1,2689.5677892761
-7.8,-1.1,2643.50202176541
-7.7,-1.1,2597.83625425472
-7.6,-1.1,2552.57048674403
-7.5,-1.1,2507.70471923333
-7.4,-1.1,2463.23895172264
-7.3,-1.1,2419.17318421195
-7.2,-1.1,2375.50741670126
-7.1,-1.1,2332.24164919057
-7,-1.1,2289.37588167987
-6.9,-1.1,2246.91011416918
-6.8,-1.1,2204.84434665849
-6.7,-1.1,2163.1785791478
-6.6,-1.1,2121.91281163711
-6.5,-1.1,2081.04704412642
-6.4,-1.1,2040.58127661572
-6.3,-1.1,2000.51550910503
-6.2,-1.1,1960.84974159434
-6.1,-1.1,1921.58397408365
-6,-1.1,1882.71820657296
-5.9,-1.1,1844.25243906226
-5.8,-1.1,1806.18667155157
-5.7,-1.1,1768.52090404088
-5.6,-1.1,1731.25513653019
-5.5,-1.1,1694.3893690195
-5.4,-1.1,1657.92360150881
-5.3,-1.1,1621.85783399811
-5.2,-1.1,1586.19206648742
-5.1,-1.1,1550.92629897673
-5,-1.1,1516.06053146604
-4.9,-1.1,1481.59476395535
-4.8,-1.1,1447.52899644465
-4.7,-1.1,1413.86322893396
-4.6,-1.1,1380.59746142327
-4.5,-1.1,1347.73169391258
-4.4,-1.1,1315.26592640189
-4.3,-1.1,1283.2001588912
-4.2,-1.1,1251.5343913805
-4.1,-1.1,1220.26862386981
-4,-1.1,1189.40285635912
-3.9,-1.1,1158.93708884843
-3.8,-1.1,1128.87132133774
-3.7,-1.1,1099.20555382704
-3.6,-1.1,1069.93978631635
-3.5,-1.1,1041.07401880566
-3.4,-1.1,1012.60825129497
-3.3,-1.1,984.542483784277
-3.2,-1.1,956.876716273585
-3.1,-1.1,929.610948762893
-3,-1.1,902.745181252201
-2.9,-1.1,876.279413741509
-2.8,-1.1,850.213646230818
-2.7,-1.1,824.547878720125
-2.6,-1.1,799.282111209434
-2.5,-1.1,774.416343698742
-2.4,-1.1,749.95057618805
-2.3,-1.1,725.884808677358
-2.2,-1.1,702.219041166666
-2.1,-1.1,678.953273655975
-2,-1.1,656.087506145283
-1.9,-1.1,633.621738634591
-1.8,-1.1,611.555971123899
-1.7,-1.1,589.890203613207
-1.6,-1.1,568.624436102515
-1.5,-1.1,547.758668591824
-1.4,-1.1,527.292901081132
-1.3,-1.1,507.22713357044
-1.2,-1.1,487.561366059748
-1.1,-1.1,468.295598549056
-1,-1.1,449.429831038365
-0.9,-1.1,430.964063527673
-0.799999999999999,-1.1,412.898296016981
-0.699999999999999,-1.1,395.232528506289
-0.6,-1.1,377.966760995597
-0.5,-1.1,361.100993484905
-0.399999999999999,-1.1,344.635225974213
-0.299999999999999,-1.1,328.569458463521
-0.199999999999999,-1.1,312.90369095283
-0.0999999999999996,-1.1,297.637923442138
0,-1.1,282.772155931446
0.100000000000001,-1.1,268.306388420754
0.200000000000001,-1.1,254.240620910062
0.300000000000001,-1.1,240.574853399371
0.4,-1.1,227.309085888679
0.5,-1.1,214.443318377987
0.600000000000001,-1.1,201.977550867295
0.700000000000001,-1.1,189.911783356603
0.800000000000001,-1.1,178.246015845911
0.9,-1.1,166.98024833522
1,-1.1,156.114480824528
1.1,-1.1,145.648713313836
1.2,-1.1,135.582945803144
1.3,-1.1,125.917178292452
1.4,-1.1,116.65141078176
1.5,-1.1,107.785643271069
1.6,-1.1,99.3198757603766
1.7,-1.1,91.2541082496848
1.8,-1.1,83.5883407389931
1.9,-1.1,76.3225732283012
2,-1.1,69.4568057176094
2.1,-1.1,62.9910382069175
2.2,-1.1,56.9252706962257
2.3,-1.1,51.2595031855339
2.4,-1.1,45.9937356748421
2.5,-1.1,41.1279681641502
2.6,-1.1,36.6622006534583
2.7,-1.1,32.5964331427665
2.8,-1.1,28.9306656320747
2.9,-1.1,25.6648981213829
3,-1.1,22.7991306106911
3.1,-1.1,20.3333630999992
3.2,-1.1,18.2675955893074
3.3,-1.1,16.6018280786155
3.4,-1.1,15.3360605679237
3.5,-1.1,14.4702930572319
3.6,-1.1,14.00452554654
3.7,-1.1,13.9387580358482
3.8,-1.1,14.2729905251564
3.9,-1.1,15.0072230144645
4,-1.1,16.1414555037727
4.1,-1.1,17.6756879930809
4.2,-1.1,19.6099204823891
4.3,-1.1,21.9441529716972
4.4,-1.1,24.6783854610054
4.5,-1.1,27.8126179503135
4.6,-1.1,31.3468504396217
4.7,-1.1,35.2810829289299
4.8,-1.1,39.615315418238
4.9,-1.1,44.3495479075462
5,-1.1,49.4837803968543
5.1,-1.1,55.0180128861626
5.2,-1.1,60.9522453754707
5.3,-1.1,67.2864778647789
5.4,-1.1,74.020710354087
5.5,-1.1,81.1549428433952
5.6,-1.1,88.6891753327034
5.7,-1.1,96.6234078220116
5.8,-1.1,104.95764031132
5.9,-1.1,113.691872800628
6,-1.1,122.826105289936
6.1,-1.1,132.360337779244
6.2,-1.1,142.294570268552
6.3,-1.1,152.628802757861
6.4,-1.1,163.363035247169
6.5,-1.1,174.497267736477
6.6,-1.1,186.031500225785
6.7,-1.1,197.965732715093
6.8,-1.1,210.299965204401
6.9,-1.1,223.03419769371
7,-1.1,236.168430183018
7.1,-1.1,249.702662672326
7.2,-1.1,263.636895161634
7.3,-1.1,277.971127650942
7.4,-1.1,292.705360140251
7.5,-1.1,307.839592629558
7.6,-1.1,323.373825118867
7.7,-1.1,339.308057608175
7.8,-1.1,355.642290097483
7.9,-1.1,372.376522586791
8,-1.1,389.510755076099
8.1,-1.1,407.044987565408
8.2,-1.1,424.979220054715
8.3,-1.1,443.313452544024
8.4,-1.1,462.047685033332
8.5,-1.1,481.18191752264
8.6,-1.1,500.716150011949
8.7,-1.1,520.650382501256
8.8,-1.1,540.984614990565
8.9,-1.1,561.718847479873
9,-1.1,582.853079969181
9.1,-1.1,604.387312458489
9.2,-1.1,626.321544947798
9.3,-1.1,648.655777437106
9.4,-1.1,671.390009926414
9.5,-1.1,694.524242415722
9.6,-1.1,718.05847490503
9.7,-1.1,741.992707394339
9.8,-1.1,766.326939883646
9.9,-1.1,791.061172372955
10,-1.1,816.195404862263
-10,-1.09,3725.66372345489
-9.9,-1.09,3671.37162410912
-9.8,-1.09,3617.47952476335
-9.7,-1.09,3563.98742541758
-9.6,-1.09,3510.89532607182
-9.5,-1.09,3458.20322672605
-9.4,-1.09,3405.91112738028
-9.3,-1.09,3354.01902803451
-9.2,-1.09,3302.52692868875
-9.1,-1.09,3251.43482934298
-9,-1.09,3200.74272999721
-8.9,-1.09,3150.45063065144
-8.8,-1.09,3100.55853130568
-8.7,-1.09,3051.06643195991
-8.6,-1.09,3001.97433261414
-8.5,-1.09,2953.28223326837
-8.4,-1.09,2904.99013392261
-8.3,-1.09,2857.09803457684
-8.2,-1.09,2809.60593523107
-8.1,-1.09,2762.51383588531
-8,-1.09,2715.82173653954
-7.9,-1.09,2669.52963719377
-7.8,-1.09,2623.637537848
-7.7,-1.09,2578.14543850224
-7.6,-1.09,2533.05333915647
-7.5,-1.09,2488.3612398107
-7.4,-1.09,2444.06914046493
-7.3,-1.09,2400.17704111917
-7.2,-1.09,2356.6849417734
-7.1,-1.09,2313.59284242763
-7,-1.09,2270.90074308186
-6.9,-1.09,2228.6086437361
-6.8,-1.09,2186.71654439033
-6.7,-1.09,2145.22444504456
-6.6,-1.09,2104.1323456988
-6.5,-1.09,2063.44024635303
-6.4,-1.09,2023.14814700726
-6.3,-1.09,1983.25604766149
-6.2,-1.09,1943.76394831573
-6.1,-1.09,1904.67184896996
-6,-1.09,1865.97974962419
-5.9,-1.09,1827.68765027842
-5.8,-1.09,1789.79555093266
-5.7,-1.09,1752.30345158689
-5.6,-1.09,1715.21135224112
-5.5,-1.09,1678.51925289535
-5.4,-1.09,1642.22715354959
-5.3,-1.09,1606.33505420382
-5.2,-1.09,1570.84295485805
-5.1,-1.09,1535.75085551228
-5,-1.09,1501.05875616652
-4.9,-1.09,1466.76665682075
-4.8,-1.09,1432.87455747498
-4.7,-1.09,1399.38245812921
-4.6,-1.09,1366.29035878345
-4.5,-1.09,1333.59825943768
-4.4,-1.09,1301.30616009191
-4.3,-1.09,1269.41406074615
-4.2,-1.09,1237.92196140038
-4.1,-1.09,1206.82986205461
-4,-1.09,1176.13776270884
-3.9,-1.09,1145.84566336308
-3.8,-1.09,1115.95356401731
-3.7,-1.09,1086.46146467154
-3.6,-1.09,1057.36936532577
-3.5,-1.09,1028.67726598001
-3.4,-1.09,1000.38516663424
-3.3,-1.09,972.493067288472
-3.2,-1.09,945.000967942705
-3.1,-1.09,917.908868596937
-3,-1.09,891.21676925117
-2.9,-1.09,864.924669905403
-2.8,-1.09,839.032570559635
-2.7,-1.09,813.540471213868
-2.6,-1.09,788.448371868101
-2.5,-1.09,763.756272522333
-2.4,-1.09,739.464173176566
-2.3,-1.09,715.572073830799
-2.2,-1.09,692.079974485031
-2.1,-1.09,668.987875139264
-2,-1.09,646.295775793497
-1.9,-1.09,624.003676447729
-1.8,-1.09,602.111577101962
-1.7,-1.09,580.619477756194
-1.6,-1.09,559.527378410427
-1.5,-1.09,538.83527906466
-1.4,-1.09,518.543179718892
-1.3,-1.09,498.651080373125
-1.2,-1.09,479.158981027358
-1.1,-1.09,460.06688168159
-1,-1.09,441.374782335823
-0.9,-1.09,423.082682990056
-0.799999999999999,-1.09,405.190583644288
-0.699999999999999,-1.09,387.698484298521
-0.6,-1.09,370.606384952753
-0.5,-1.09,353.914285606986
-0.399999999999999,-1.09,337.622186261219
-0.299999999999999,-1.09,321.730086915451
-0.199999999999999,-1.09,306.237987569684
-0.0999999999999996,-1.09,291.145888223917
0,-1.09,276.453788878149
0.100000000000001,-1.09,262.161689532382
0.200000000000001,-1.09,248.269590186614
0.300000000000001,-1.09,234.777490840847
0.4,-1.09,221.68539149508
0.5,-1.09,208.993292149313
0.600000000000001,-1.09,196.701192803545
0.700000000000001,-1.09,184.809093457778
0.800000000000001,-1.09,173.31699411201
0.9,-1.09,162.224894766243
1,-1.09,151.532795420476
1.1,-1.09,141.240696074708
1.2,-1.09,131.348596728941
1.3,-1.09,121.856497383174
1.4,-1.09,112.764398037406
1.5,-1.09,104.072298691639
1.6,-1.09,95.7801993458714
1.7,-1.09,87.8881000001041
1.8,-1.09,80.3960006543368
1.9,-1.09,73.3039013085694
2,-1.09,66.6118019628021
2.1,-1.09,60.3197026170346
2.2,-1.09,54.4276032712673
2.3,-1.09,48.9355039255
2.4,-1.09,43.8434045797326
2.5,-1.09,39.1513052339653
2.6,-1.09,34.8592058881979
2.7,-1.09,30.9671065424305
2.8,-1.09,27.4750071966632
2.9,-1.09,24.3829078508958
3,-1.09,21.6908085051285
3.1,-1.09,19.3987091593611
3.2,-1.09,17.5066098135937
3.3,-1.09,16.0145104678264
3.4,-1.09,14.922411122059
3.5,-1.09,14.2303117762917
3.6,-1.09,13.9382124305243
3.7,-1.09,14.046113084757
3.8,-1.09,14.5540137389896
3.9,-1.09,15.4619143932222
4,-1.09,16.7698150474549
4.1,-1.09,18.4777157016875
4.2,-1.09,20.5856163559202
4.3,-1.09,23.0935170101528
4.4,-1.09,26.0014176643854
4.5,-1.09,29.3093183186181
4.6,-1.09,33.0172189728508
4.7,-1.09,37.1251196270834
4.8,-1.09,41.633020281316
4.9,-1.09,46.5409209355486
5,-1.09,51.8488215897813
5.1,-1.09,57.556722244014
5.2,-1.09,63.6646228982466
5.3,-1.09,70.1725235524792
5.4,-1.09,77.0804242067118
5.5,-1.09,84.3883248609445
5.6,-1.09,92.0962255151772
5.7,-1.09,100.20412616941
5.8,-1.09,108.712026823642
5.9,-1.09,117.619927477875
6,-1.09,126.927828132108
6.1,-1.09,136.63572878634
6.2,-1.09,146.743629440573
6.3,-1.09,157.251530094806
6.4,-1.09,168.159430749038
6.5,-1.09,179.467331403271
6.6,-1.09,191.175232057504
6.7,-1.09,203.283132711736
6.8,-1.09,215.791033365969
6.9,-1.09,228.698934020202
7,-1.09,242.006834674434
7.1,-1.09,255.714735328667
7.2,-1.09,269.822635982899
7.3,-1.09,284.330536637132
7.4,-1.09,299.238437291365
7.5,-1.09,314.546337945597
7.6,-1.09,330.25423859983
7.7,-1.09,346.362139254062
7.8,-1.09,362.870039908295
7.9,-1.09,379.777940562528
8,-1.09,397.08584121676
8.1,-1.09,414.793741870993
8.2,-1.09,432.901642525226
8.3,-1.09,451.409543179459
8.4,-1.09,470.317443833691
8.5,-1.09,489.625344487924
8.6,-1.09,509.333245142157
8.7,-1.09,529.441145796389
8.8,-1.09,549.949046450622
8.9,-1.09,570.856947104855
9,-1.09,592.164847759087
9.1,-1.09,613.87274841332
9.2,-1.09,635.980649067553
9.3,-1.09,658.488549721785
9.4,-1.09,681.396450376018
9.5,-1.09,704.70435103025
9.6,-1.09,728.412251684483
9.7,-1.09,752.520152338716
9.8,-1.09,777.028052992948
9.9,-1.09,801.935953647181
10,-1.09,827.243854301413
-10,-1.08,3702.05452309047
-9.9,-1.08,3647.93609190963
-9.8,-1.08,3594.21766072879
-9.7,-1.08,3540.89922954794
-9.6,-1.08,3487.9807983671
-9.5,-1.08,3435.46236718626
-9.4,-1.08,3383.34393600542
-9.3,-1.08,3331.62550482457
-9.2,-1.08,3280.30707364373
-9.1,-1.08,3229.38864246289
-9,-1.08,3178.87021128204
-8.9,-1.08,3128.7517801012
-8.8,-1.08,3079.03334892036
-8.7,-1.08,3029.71491773951
-8.6,-1.08,2980.79648655867
-8.5,-1.08,2932.27805537783
-8.4,-1.08,2884.15962419699
-8.3,-1.08,2836.44119301614
-8.2,-1.08,2789.1227618353
